TIME(s)	PID	COMM	LADDR	LPORT	RADDR	RPORT	TX_KB	RX_KB	MS	ATTACK
3027.327434	3556	TCP	87.106.217.97	80	192.168.4.120	2770	0.833	0.7290000000000001	180926.85800000027	0
3027.344841	3557	TCP	67.220.214.50	80	192.168.2.110	1489	0.8520000000000001	0.354	314.5529999997052	0
3027.557313	3558	TCP	67.220.214.50	80	192.168.2.110	1490	1.3450000000000002	0.359	317.67800000034185	0
3027.577673	3559	TCP	38.102.228.21	80	192.168.4.120	2771	0.5549999999999999	0.43	100823.65000000027	0
3027.772058	3560	TCP	67.220.214.50	80	192.168.2.110	1491	1.008	0.356	314.3150000000787	0
3027.986756	3561	TCP	67.220.214.50	80	192.168.2.110	1492	25.599999999999994	0.9880000000000004	877.8770000003533	0
3028.293976	3562	TCP	209.202.252.50	80	192.168.4.120	2772	19.306999999999995	0.7840000000000003	3601.9850000002407	0
3028.763064	3563	TCP	67.220.214.50	80	192.168.2.110	1493	0.8520000000000001	0.354	314.41899999981615	0
3028.975204	3564	TCP	67.220.214.50	80	192.168.2.110	1494	1.3450000000000002	0.359	324.3870000001152	0
3029.197541	3565	TCP	67.220.214.50	80	192.168.2.110	1495	1.008	0.356	351.9129999999677	0
3029.359432	3566	TCP	65.54.81.30	80	192.168.4.121	51369	0.40599999999999997	0.9560000000000002	20070.804999999837	0
3029.415165	3567	TCP	67.220.214.50	80	192.168.2.110	1496	25.599999999999994	0.8380000000000003	731.9010000001072	0
3029.63592	3568	TCP	208.122.28.21	80	192.168.4.120	2773	6.876	0.9770000000000001	74701.49999999967	0
3030.046844	3569	TCP	67.220.214.50	80	192.168.2.110	1497	0.8520000000000001	0.354	313.090000000102	0
3030.257634	3570	TCP	67.220.214.50	80	192.168.2.110	1498	1.3450000000000002	0.359	319.16199999977835	0
3030.294047	3571	TCP	208.122.28.12	80	192.168.4.120	2774	16.868999999999996	1.6630000000000005	76134.30500000004	0
3030.408276	3572	TCP	208.122.28.18	80	192.168.4.120	2775	6.185999999999999	1.3410000000000002	75909.64699999995	0
3030.474422	3573	TCP	67.220.214.50	80	192.168.2.110	1499	1.008	0.356	315.2390000000196	0
3030.687227	3574	TCP	67.220.214.50	80	192.168.2.110	1500	25.599999999999994	0.8380000000000003	683.0610000001798	0
3031.111798	3575	TCP	208.122.28.20	80	192.168.4.120	2776	4.974	0.7649999999999999	73350.0469999999	0
3031.267609	3576	TCP	67.220.214.50	80	192.168.2.110	1501	0.8520000000000001	0.354	318.53300000011586	0
3031.483366	3577	TCP	67.220.214.50	80	192.168.2.110	1502	1.3450000000000002	0.359	366.6320000002088	0
3031.710593	3578	TCP	67.220.214.50	80	192.168.2.110	1503	1.008	0.356	352.25400000035734	0
3031.960339	3579	TCP	67.220.214.50	80	192.168.2.110	1504	25.599999999999994	0.8380000000000003	682.1569999997337	0
3032.106306	3580	TCP	209.80.46.75	80	192.168.4.120	2777	0.6040000000000001	0.363	334.8160000000462	0
3032.542541	3581	TCP	67.220.214.50	80	192.168.2.110	1505	0.8520000000000001	0.354	312.5670000003993	0
3032.753144	3582	TCP	67.220.214.50	80	192.168.2.110	1506	1.3450000000000002	0.359	317.06700000040655	0
3032.967482	3583	TCP	67.220.214.50	80	192.168.2.110	1507	1.008	0.356	315.59999999990396	0
3033.180489	3584	TCP	67.220.214.50	80	192.168.2.110	1508	25.599999999999994	0.8380000000000003	882.9160000000229	0
3033.285574	3585	TCP	173.222.140.32	80	192.168.2.110	1509	257.20400000000063	6.587999999999989	101438.85399999999	0
3033.839533	3586	TCP	67.220.214.50	80	192.168.2.110	1510	0.8520000000000001	0.354	436.6740000000391	0
3034.158063	3587	TCP	184.51.176.80	80	192.168.2.110	1511	2.817	0.468	100149.80800000012	0
3034.173923	3588	TCP	67.220.214.50	80	192.168.2.110	1512	1.3450000000000002	0.359	450.0660000003336	0
3034.518723	3589	TCP	67.220.214.50	80	192.168.2.110	1513	1.008	0.356	317.13300000001254	0
3034.734351	3590	TCP	67.220.214.50	80	192.168.2.110	1514	25.599999999999994	0.8380000000000003	683.1320000001142	0
3035.318389	3591	TCP	67.220.214.50	80	192.168.2.110	1515	0.8520000000000001	0.354	311.9480000000294	0
3035.528303	3592	TCP	67.220.214.50	80	192.168.2.110	1516	1.3450000000000002	0.359	315.91500000013184	0
3035.742785	3593	TCP	67.220.214.50	80	192.168.2.110	1517	1.008	0.356	315.54200000027777	0
3035.955508	3594	TCP	67.220.214.50	80	192.168.2.110	1518	25.599999999999994	0.8380000000000003	683.2100000001446	0
3036.535994	3595	TCP	67.220.214.50	80	192.168.2.110	1519	0.8520000000000001	0.354	314.33800000013434	0
3036.749058	3596	TCP	67.220.214.50	80	192.168.2.110	1520	1.3450000000000002	0.359	316.39399999994566	0
3036.96368	3597	TCP	67.220.214.50	80	192.168.2.110	1521	1.008	0.356	314.6160000001146	0
3037.176719	3598	TCP	67.220.214.50	80	192.168.2.110	1522	25.599999999999994	0.8380000000000003	683.2110000000284	0
3037.76026	3599	TCP	67.220.214.50	80	192.168.2.110	1523	0.8520000000000001	0.354	312.5359999999091	0
3037.970718	3600	TCP	67.220.214.50	80	192.168.2.110	1524	0.0	0.186	8931.670999999824	0
3044.359123	3601	TCP	65.54.81.42	80	192.168.4.121	51370	0.40599999999999997	0.9560000000000002	15076.707999999599	0
3046.060104	3602	TCP	216.109.86.150	80	192.168.1.104	16016	75.15899999999996	2.229000000000001	101060.02999999965	0
3046.5252	3603	TCP	174.35.52.82	80	192.168.1.104	16017	5.372999999999999	1.1950000000000005	154106.72699999987	0
3047.07096	3604	TCP	174.35.52.80	80	192.168.1.104	16018	2.8480000000000003	0.9640000000000004	160779.50199999986	0
3047.973072	3605	TCP	174.35.52.82	80	192.168.1.104	16019	1.97	0.7500000000000002	167970.85500000004	0
3048.345101	3606	TCP	204.13.200.58	80	192.168.1.104	16020	9.73	0.7630000000000001	271.2940000001254	0
3048.56016	3607	TCP	174.35.52.80	80	192.168.1.104	16021	3.5260000000000002	0.8820000000000003	167946.26000000015	0
3055.183454	3608	TCP	174,133,126,130	80	192.168.4.120	2778	154.95100000000002	4.594000000000001	32992.182999999844	0
3055.214612	3609	TCP	207.210.64.84	80	192.168.4.120	2779	19.859999999999992	1.1000000000000005	35428.46599999984	0
3058.933772	3610	TCP	67.220.214.50	80	192.168.2.110	1524	0.0	0.186	8967.493000000104	0
3059.358592	3611	TCP	65.54.81.62	80	192.168.4.121	51371	0.46699999999999997	0.9560000000000002	15031.515000000127	0
3067.324423	3612	TCP	205.178.187.13	80	192.168.1.101	4276	0.422	0.392	73745.5289999998	0
3067.435671	3613	TCP	205.178.187.11	80	192.168.1.101	4277	2.633	0.382	12218.849999999748	0
3074.358247	3614	TCP	65.54.81.62	80	192.168.4.121	51372	0.46699999999999997	0.9560000000000002	15032.624999999825	0
3077.946898	3615	TCP	192.168.5.122	110	192.168.2.112	4968	1.042	0.499	15.247999999701278	0
3079.933531	3616	TCP	67.220.214.50	80	192.168.2.110	1525	1.008	0.356	313.62099999978454	0
3080.145078	3617	TCP	67.220.214.50	80	192.168.2.110	1526	25.599999999999994	0.8380000000000003	682.9579999998714	0
3080.725117	3618	TCP	67.220.214.50	80	192.168.2.110	1527	0.8520000000000001	0.354	314.77399999994304	0
3080.937075	3619	TCP	67.220.214.50	80	192.168.2.110	1528	1.3450000000000002	0.359	317.424000000301	0
3081.154439	3620	TCP	67.220.214.50	80	192.168.2.110	1529	1.008	0.356	313.96500000028027	0
3081.365783	3621	TCP	67.220.214.50	80	192.168.2.110	1530	25.599999999999994	0.8380000000000003	682.4739999997291	0
3081.671978	3622	TCP	192.168.2.106	139	192.168.2.107	2505	1.2670000000000001	1.577	8.438000000296597	0
3081.946332	3623	TCP	67.220.214.50	80	192.168.2.110	1531	0.8520000000000001	0.354	314.7960000001149	0
3082.159037	3624	TCP	67.220.214.50	80	192.168.2.110	1532	1.3450000000000002	0.359	317.70600000027116	0
3082.373688	3625	TCP	67.220.214.50	80	192.168.2.110	1533	1.008	0.356	316.9269999998505	0
3082.5885	3626	TCP	67.220.214.50	80	192.168.2.110	1534	25.599999999999994	0.8380000000000003	686.7240000001402	0
3083.049213	3627	TCP	208.109.54.123	80	192.168.2.113	4608	38.455000000000005	2.5000000000000013	104841.80500000002	0
3083.172261	3628	TCP	67.220.214.50	80	192.168.2.110	1535	0.8520000000000001	0.354	323.8209999999526	0
3083.39322	3629	TCP	67.220.214.50	80	192.168.2.110	1536	1.3450000000000002	0.359	317.72600000022067	0
3083.608277	3630	TCP	67.220.214.50	80	192.168.2.110	1537	1.008	0.356	315.53299999995943	0
3083.822044	3631	TCP	67.220.214.50	80	192.168.2.110	1538	25.599999999999994	0.8380000000000003	682.4040000001332	0
3084.402746	3632	TCP	67.220.214.50	80	192.168.2.110	1539	0.8520000000000001	0.354	314.5849999996244	0
3084.484009	3633	TCP	192.168.5.122	110	192.168.2.110	1540	1.042	0.499	15.514000000166561	0
3084.615041	3634	TCP	67.220.214.50	80	192.168.2.110	1541	1.3450000000000002	0.359	318.40199999987817	0
3084.830679	3635	TCP	67.220.214.50	80	192.168.2.110	1542	1.008	0.356	315.6269999999495	0
3085.045159	3636	TCP	67.220.214.50	80	192.168.2.110	1543	25.599999999999994	0.8380000000000003	680.5229999999938	0
3085.62403	3637	TCP	67.220.214.50	80	192.168.2.110	1544	0.8520000000000001	0.354	315.5219999998735	0
3085.836234	3638	TCP	67.220.214.50	80	192.168.2.110	1545	1.3450000000000002	0.359	317.1860000002198	0
3086.051862	3639	TCP	67.220.214.50	80	192.168.2.110	1546	1.008	0.356	315.4230000000098	0
3086.264895	3640	TCP	67.220.214.50	80	192.168.2.110	1547	25.599999999999994	0.8380000000000003	681.025000000318	0
3086.845921	3641	TCP	67.220.214.50	80	192.168.2.110	1548	0.8520000000000001	0.354	312.6119999997172	0
3087.056484	3642	TCP	67.220.214.50	80	192.168.2.110	1549	1.3450000000000002	0.359	317.15299999996205	0
3087.213257	3643	TCP	208.73.210.28	80	192.168.4.120	2780	317.34700000000106	9.46999999999999	261810.7030000001	1
3087.271081	3644	TCP	67.220.214.50	80	192.168.2.110	1550	1.008	0.356	316.4280000000872	0
3087.484895	3645	TCP	67.220.214.50	80	192.168.2.110	1551	25.599999999999994	0.8380000000000003	689.2469999997957	0
3088.072434	3646	TCP	67.220.214.50	80	192.168.2.110	1552	0.8520000000000001	0.414	2897.689999999784	0
3088.134991	3647	TCP	174,133,126,130	80	192.168.4.120	2781	145.74899999999997	5.366999999999999	18871.360000000095	0
3088.284418	3648	TCP	67.220.214.50	80	192.168.2.110	1553	1.3450000000000002	0.359	317.20199999972465	0
3088.500065	3649	TCP	67.220.214.50	80	192.168.2.110	1554	1.008	0.356	315.4190000000199	0
3088.713552	3650	TCP	67.220.214.50	80	192.168.2.110	1555	25.599999999999994	0.8380000000000003	681.0649999997622	0
3089.294439	3651	TCP	67.220.214.50	80	192.168.2.110	1556	0.8520000000000001	0.354	321.7730000001211	0
3089.357695	3652	TCP	65.54.81.62	80	192.168.4.121	51373	0.407	0.9560000000000002	15086.972999999944	0
3089.513116	3653	TCP	67.220.214.50	80	192.168.2.110	1557	1.3450000000000002	0.359	324.956999999813	0
3089.735661	3654	TCP	67.220.214.50	80	192.168.2.110	1558	1.008	0.356	316.283999999996	0
3089.949131	3655	TCP	67.220.214.50	80	192.168.2.110	1559	25.599999999999994	0.8380000000000003	746.7340000002878	0
3090.204674	3656	TCP	97.74.144.108	80	192.168.2.108	1309	57.85200000000005	2.2960000000000016	170113.85799999972	0
3090.55783	3657	TCP	67.220.214.50	80	192.168.2.110	1560	0.8520000000000001	0.354	349.3359999997665	0
3090.603659	3658	TCP	207.210.64.84	80	192.168.4.120	2782	19.72999999999999	1.0310000000000004	9760.085000000345	0
3090.814547	3659	TCP	67.220.214.50	80	192.168.2.110	1561	1.3450000000000002	0.359	316.47400000019843	0
3091.028507	3660	TCP	67.220.214.50	80	192.168.2.110	1562	1.008	0.356	315.614000000096	0
3091.240532	3661	TCP	67.220.214.50	80	192.168.2.110	1563	25.599999999999994	0.8980000000000004	684.9879999999757	0
3091.823579	3662	TCP	67.220.214.50	80	192.168.2.110	1564	0.8520000000000001	0.354	316.0560000001169	0
3092.03732	3663	TCP	67.220.214.50	80	192.168.2.110	1565	1.3450000000000002	0.359	316.92999999995664	0
3092.25244	3664	TCP	67.220.214.50	80	192.168.2.110	1566	1.008	0.356	313.923999999588	0
3092.464487	3665	TCP	67.220.214.50	80	192.168.2.110	1567	25.599999999999994	0.8380000000000003	685.2579999999762	0
3092.652136	3666	TCP	192.168.5.122	80	192.168.4.121	51374	103.96399999999998	2.540000000000001	100196.60799999975	0
3092.707644	3667	TCP	97.74.104.201	80	192.168.4.121	51375	5.089999999999999	1.102	105282.8059999997	0
3092.718869	3668	TCP	64.71.34.22	80	192.168.4.121	51376	13.985999999999999	1.0360000000000005	119253.73900000022	0
3093.000707	3669	TCP	97.74.104.201	443	192.168.4.121	51377	9.139000000000001	2.1140000000000008	105131.44599999987	0
3093.050181	3670	TCP	67.220.214.50	80	192.168.2.110	1568	0.8520000000000001	0.354	312.67799999977797	0
3093.260247	3671	TCP	67.220.214.50	80	192.168.2.110	1569	1.3450000000000002	0.359	322.2099999998136	0
3093.479662	3672	TCP	67.220.214.50	80	192.168.2.110	1570	1.008	0.356	316.6579999997339	0
3093.649307	3673	TCP	64,202,188,237	443	192.168.4.121	51378	261.33099999999973	7.2299999999999836	104827.0379999999	0
3093.69441	3674	TCP	67.220.214.50	80	192.168.2.110	1571	25.599999999999994	0.8380000000000003	683.5620000001654	0
3094.275547	3675	TCP	67.220.214.50	80	192.168.2.110	1572	0.8520000000000001	0.354	314.2880000000332	0
3094.425261	3676	TCP	192.168.5.122	110	192.168.1.105	16831	1.042	0.497	15.938000000005559	0
3094.48746	3677	TCP	67.220.214.50	80	192.168.2.110	1573	1.3450000000000002	0.359	332.9830000002403	0
3094.703024	3678	TCP	67.220.214.50	80	192.168.2.110	1574	1.008	0.356	330.735999999888	0
3094.932787	3679	TCP	67.220.214.50	80	192.168.2.110	1575	25.599999999999994	0.8380000000000003	681.1349999998129	0
3095.511229	3680	TCP	67.220.214.50	80	192.168.2.110	1576	0.8520000000000001	0.354	314.5599999998012	0
3095.723094	3681	TCP	67.220.214.50	80	192.168.2.110	1577	1.3450000000000002	0.359	318.8129999998637	0
3095.939403	3682	TCP	67.220.214.50	80	192.168.2.110	1578	1.008	0.356	315.13200000017605	0
3096.152418	3683	TCP	67.220.214.50	80	192.168.2.110	1579	25.599999999999994	0.8380000000000003	729.0399999997135	0
3096.736399	3684	TCP	67.220.214.50	80	192.168.2.110	1580	0.8520000000000001	0.354	420.37699999991673	0
3097.032194	3685	TCP	67.220.214.50	80	192.168.2.110	1581	1.3450000000000002	0.359	385.6810000002042	0
3097.286977	3686	TCP	67.220.214.50	80	192.168.2.110	1582	1.008	0.356	404.65299999959825	0
3097.528049	3687	TCP	67.220.214.50	80	192.168.2.110	1583	25.599999999999994	0.8380000000000003	790.9700000000157	0
3098.170087	3688	TCP	67.220.214.50	80	192.168.2.110	1584	0.8520000000000001	0.354	361.3789999999426	0
3098.427738	3689	TCP	67.220.214.50	80	192.168.2.110	1585	1.3450000000000002	0.359	317.47200000017983	0
3098.462404	3690	TCP	69.192.21.13	443	192.168.4.121	51379	1.552	0.762	100152.69000000035	0
3098.539976	3691	TCP	69.192.24.88	80	192.168.2.108	1310	376.46700000000146	9.813999999999993	104030.10600000016	0
3098.643499	3692	TCP	67.220.214.50	80	192.168.2.110	1586	1.008	0.356	315.32300000026225	0
3098.718447	3693	TCP	78.136.20.64	80	192.168.2.108	1311	16.989999999999995	0.8260000000000003	620.9359999998014	0
3098.775319	3694	TCP	68,142,205,137	80	192.168.4.120	2783	11.824	0.6260000000000001	502.5900000000547	0
3098.85653	3695	TCP	67.220.214.50	80	192.168.2.110	1587	25.599999999999994	0.8380000000000003	721.8859999998131	0
3099.187589	3696	TCP	98.137.80.33	80	192.168.4.120	2784	149.93500000000003	7.107999999999992	75129.41899999988	0
3099.444461	3697	TCP	78.136.20.64	80	192.168.2.108	1312	8.612000000000002	0.621	371.5630000001511	0
3099.478493	3698	TCP	67.220.214.50	80	192.168.2.110	1588	0.8520000000000001	0.354	337.4479999997675	0
3099.556311	3699	TCP	174.121.74.194	80	192.168.4.120	2785	4.211999999999999	0.716	24789.984000000004	0
3099.698305	3700	TCP	67.220.214.50	80	192.168.2.110	1589	1.3450000000000002	0.359	353.0660000001262	0
3099.868924	3701	TCP	66.220.146.18	80	192.168.4.120	2786	4.757999999999999	2.3730000000000007	241508.1	0
3099.948884	3702	TCP	67.220.214.50	80	192.168.2.110	1590	1.008	0.356	374.14799999987736	0
3100.182882	3703	TCP	67.220.214.50	80	192.168.2.110	1591	25.599999999999994	0.8380000000000003	758.2170000000588	0
3100.306312	3704	TCP	207.210.64.84	80	192.168.4.120	2787	70.20600000000005	3.633000000000002	22756.259999999656	0
3100.373958	3705	TCP	78.136.20.64	80	192.168.2.108	1313	11.587000000000002	0.6860000000000002	389.0249999999469	0
3100.809337	3706	TCP	78.136.20.64	80	192.168.2.108	1314	12.065	0.681	614.7289999998975	0
3100.838734	3707	TCP	67.220.214.50	80	192.168.2.110	1592	0.8520000000000001	0.354	314.95399999994333	0
3101.052764	3708	TCP	67.220.214.50	80	192.168.2.110	1593	1.3450000000000002	0.359	357.817999999952	0
3101.265771	3709	TCP	67.220.214.50	80	192.168.2.110	1594	1.008	0.356	426.63100000027043	0
3101.385351	3710	TCP	207.210.64.84	80	192.168.4.120	2788	17.163999999999994	0.8670000000000002	21695.525999999973	0
3101.53825	3711	TCP	74.63.40.21	80	192.168.4.120	2789	72.24799999999996	2.3700000000000014	7639.162999999826	0
3101.541291	3712	TCP	67.220.214.50	80	192.168.2.110	1595	25.599999999999994	0.8380000000000003	789.3810000000485	0
3102.197995	3713	TCP	67.220.214.50	80	192.168.2.110	1596	0.8520000000000001	0.354	393.7820000001011	0
3102.489942	3714	TCP	67.220.214.50	80	192.168.2.110	1597	1.3450000000000002	0.359	317.44899999966947	0
3102.705234	3715	TCP	67.220.214.50	80	192.168.2.110	1598	1.008	0.356	315.0150000001304	0
3102.918687	3716	TCP	67.220.214.50	80	192.168.2.110	1599	25.599999999999994	0.8380000000000003	684.451000000081	0
3103.062107	3717	TCP	78.136.20.64	80	192.168.2.108	1315	10.8	0.6970000000000001	370.39299999969444	0
3103.344125	3718	TCP	78.136.20.64	80	192.168.2.108	1316	10.713000000000001	0.6780000000000002	368.93800000007104	0
3103.502036	3719	TCP	67.220.214.50	80	192.168.2.110	1600	0.8520000000000001	0.354	314.96800000013536	0
3103.713992	3720	TCP	67.220.214.50	80	192.168.2.110	1601	1.3450000000000002	0.359	318.37099999984275	0
3103.929611	3721	TCP	67.220.214.50	80	192.168.2.110	1602	1.008	0.356	327.11599998992824	0
3104.105181	3722	TCP	74.63.40.21	80	192.168.4.120	2790	174.5569999999998	4.338000000000002	5072.235999999975	0
3104.143134	3723	TCP	67.220.214.50	80	192.168.2.110	1603	25.599999999999994	0.8380000000000003	701.9639999998617	0
3104.287149	3724	TCP	208.122.28.21	80	192.168.4.120	2791	18.889999999999997	2.4280000000000004	22077.103999999963	0
3104.361034	3725	TCP	65.54.81.171	80	192.168.4.121	51380	0.407	0.9560000000000002	20067.157999999836	0
3104.400879	3726	TCP	208.122.28.20	80	192.168.4.120	2792	71.23800000000003	4.815999999999999	23796.465000000353	0
3104.742933	3727	TCP	67.220.214.50	80	192.168.2.110	1604	0.8520000000000001	0.354	338.0149999998139	0
3104.822344	3728	TCP	68,142,205,137	80	192.168.4.120	2793	0.687	0.453	161.80499999973108	0
3104.968868	3729	TCP	67.220.214.50	80	192.168.2.110	1605	1.3450000000000002	0.359	398.7160000001495	0
3104.984445	3730	TCP	68,142,205,137	80	192.168.4.120	2794	19.493	0.7090000000000001	1119.9499999997897	0
3105.149946	3731	TCP	72.21.202.165	80	192.168.4.120	2795	310.3890000000011	7.775999999999979	131120.5399999999	0
3105.219005	3732	TCP	67.220.214.50	80	192.168.2.110	1606	1.008	0.356	368.6130000000958	0
3105.486768	3733	TCP	67.220.214.50	80	192.168.2.110	1607	25.599999999999994	0.8380000000000003	712.4779999999191	0
3106.097078	3734	TCP	67.220.214.50	80	192.168.2.110	1608	0.8520000000000001	0.354	318.40900000042893	0
3106.118012	3735	TCP	68,142,205,139	80	192.168.4.120	2796	333.15900000000124	7.239999999999982	4550.658999999996	0
3106.156381	3736	TCP	142.166.14.71	80	192.168.4.120	2797	160.5890000000001	4.725999999999998	237053.003	0
3106.268068	3737	TCP	208.122.28.18	80	192.168.4.120	2798	97.37299999999999	3.9350000000000014	21672.57500000005	0
3106.309771	3738	TCP	67.220.214.50	80	192.168.2.110	1609	1.3450000000000002	0.359	323.2029999999213	0
3106.378184	3739	TCP	208.122.28.12	80	192.168.4.120	2799	9.506000000000002	1.6480000000000004	26442.045999999664	0
3106.41704	3740	TCP	208.122.28.12	80	192.168.4.120	2800	6.326	0.6970000000000001	26403.317000000243	0
3106.530905	3741	TCP	67.220.214.50	80	192.168.2.110	1610	1.008	0.356	331.01099999976213	0
3106.704542	3742	TCP	74.125.93.121	80	192.168.4.120	2801	6.353999999999999	0.639	100375.6840000001	0
3106.747848	3743	TCP	67.220.214.50	80	192.168.2.110	1611	25.599999999999994	0.8380000000000003	721.6669999997976	0
3107.355232	3744	TCP	67.220.214.50	80	192.168.2.110	1612	0.8520000000000001	0.354	325.0790000001871	0
3107.512866	3745	TCP	69.84.133.138	80	192.168.2.110	1613	0.182	0.342	99858.92299999978	0
3107.577967	3746	TCP	67.220.214.50	80	192.168.2.110	1614	1.3450000000000002	0.359	318.19099999984246	0
3107.793697	3747	TCP	67.220.214.50	80	192.168.2.110	1615	1.008	0.356	315.5940000001465	0
3108.006936	3748	TCP	67.220.214.50	80	192.168.2.110	1616	25.599999999999994	1.0480000000000005	960.624999999709	0
3108.556388	3749	TCP	174,133,126,130	80	192.168.4.120	2802	146.40599999999998	5.1099999999999985	14399.769000000106	0
3108.790315	3750	TCP	208.122.28.20	80	192.168.4.120	2803	2.6710000000000003	0.778	19407.15599999976	0
3108.858113	3751	TCP	67.220.214.50	80	192.168.2.110	1617	0.8520000000000001	0.354	368.7840000002325	0
3109.102764	3752	TCP	74.63.40.21	80	192.168.4.120	2804	594.7960000000023	13.538000000000022	15722.440000000006	0
3109.11396	3753	TCP	67.220.214.50	80	192.168.2.110	1618	1.3450000000000002	0.359	440.7219999998233	0
3109.382129	3754	TCP	67.220.214.50	80	192.168.2.110	1619	1.008	0.356	518.5059999998884	0
3109.737119	3755	TCP	67.220.214.50	80	192.168.2.110	1620	25.599999999999994	0.8980000000000004	841.4230000003045	0
3110.467013	3756	TCP	67.220.214.50	80	192.168.2.110	1621	0.8520000000000001	0.354	349.627000000055	0
3110.53523	3757	TCP	208.122.28.18	80	192.168.4.120	2805	20.930999999999994	1.0030000000000001	17502.751999999873	0
3110.653159	3758	TCP	209.80.46.56	80	192.168.4.120	2806	1.1	0.399	353.54000000006636	0
3110.687126	3759	TCP	67.220.214.50	80	192.168.2.110	1622	1.3450000000000002	0.359	362.04700000007506	0
3110.893517	3760	TCP	64.94.107.26	80	192.168.4.120	2807	0.6480000000000001	0.391	150.65400000003137	0
3110.946688	3761	TCP	67.220.214.50	80	192.168.2.110	1623	1.008	0.356	327.41600000008475	0
3111.160148	3762	TCP	67.220.214.50	80	192.168.2.110	1624	25.599999999999994	0.8380000000000003	693.2609999998931	0
3111.576671	3763	TCP	192.168.5.122	110	192.168.2.108	1317	1.042	0.497	16.203000000132306	0
3111.753057	3764	TCP	67.220.214.50	80	192.168.2.110	1625	0.8520000000000001	0.354	326.24500000019907	0
3111.96321	3765	TCP	67.220.214.50	80	192.168.2.110	1626	1.3450000000000002	0.359	337.1879999999692	0
3112.189588	3766	TCP	67.220.214.50	80	192.168.2.110	1627	1.008	0.356	330.41800000000876	0
3112.409649	3767	TCP	67.220.214.50	80	192.168.2.110	1628	25.599999999999994	0.8380000000000003	737.9399999999805	0
3113.045666	3768	TCP	67.220.214.50	80	192.168.2.110	1629	0.8520000000000001	0.354	313.8170000001992	0
3113.257102	3769	TCP	67.220.214.50	80	192.168.2.110	1630	1.3450000000000002	0.359	316.23499999977867	0
3113.471515	3770	TCP	67.220.214.50	80	192.168.2.110	1631	1.008	0.356	321.91499999998996	0
3113.692399	3771	TCP	67.220.214.50	80	192.168.2.110	1632	25.599999999999994	0.8380000000000003	717.9059999998572	0
3114.306849	3772	TCP	67.220.214.50	80	192.168.2.110	1633	0.8520000000000001	0.354	316.070999999738	0
3114.520598	3773	TCP	67.220.214.50	80	192.168.2.110	1634	1.3450000000000002	0.359	317.435999999816	0
3114.735151	3774	TCP	67.220.214.50	80	192.168.2.110	1635	1.008	0.356	323.4890000003361	0
3114.949854	3775	TCP	67.220.214.50	80	192.168.2.110	1636	25.599999999999994	0.8380000000000003	718.6550000001262	0
3115.566899	3776	TCP	67.220.214.50	80	192.168.2.110	1637	0.8520000000000001	0.354	320.9590000001299	0
3115.783057	3777	TCP	67.220.214.50	80	192.168.2.110	1638	1.3450000000000002	0.359	319.6809999999459	0
3116.000164	3778	TCP	67.220.214.50	80	192.168.2.110	1639	1.008	0.356	315.4420000000755	0
3116.21299	3779	TCP	67.220.214.50	80	192.168.2.110	1640	25.599999999999994	0.8380000000000003	684.2470000001413	0
3116.794803	3780	TCP	67.220.214.50	80	192.168.2.110	1641	0.8520000000000001	0.354	313.29200000027413	0
3117.005461	3781	TCP	67.220.214.50	80	192.168.2.110	1642	1.3450000000000002	0.359	320.4859999996188	0
3117.008712	3782	TCP	209.80.46.56	80	192.168.4.120	2808	1.1	0.375	339.748000000327	0
3117.224143	3783	TCP	67.220.214.50	80	192.168.2.110	1643	1.008	0.356	314.6780000001854	0
3117.237604	3784	TCP	64.94.107.26	80	192.168.4.120	2809	0.6480000000000001	0.367	108.09900000003836	0
3117.438982	3785	TCP	67.220.214.50	80	192.168.2.110	1644	25.599999999999994	0.8380000000000003	681.4649999996618	0
3118.018753	3786	TCP	67.220.214.50	80	192.168.2.110	1645	0.8520000000000001	0.354	314.5630000003621	0
3118.230981	3787	TCP	67.220.214.50	80	192.168.2.110	1646	1.3450000000000002	0.359	317.19599999996717	0
3118.44565	3788	TCP	67.220.214.50	80	192.168.2.110	1647	1.008	0.356	316.41799999988507	0
3118.659519	3789	TCP	67.220.214.50	80	192.168.2.110	1648	25.599999999999994	0.8380000000000003	682.1560000003046	0
3119.240827	3790	TCP	67.220.214.50	80	192.168.2.110	1649	0.8520000000000001	0.354	312.4649999999747	0
3119.356938	3791	TCP	65.54.81.210	80	192.168.4.121	51381	0.407	0.9560000000000002	15077.984999999899	0
3119.451187	3792	TCP	67.220.214.50	80	192.168.2.110	1650	1.3450000000000002	0.359	316.98199999982535	0
3119.666757	3793	TCP	67.220.214.50	80	192.168.2.110	1651	1.008	0.356	315.4989999998179	0
3119.880721	3794	TCP	67.220.214.50	80	192.168.2.110	1652	25.599999999999994	0.8380000000000003	687.242999999853	0
3120.104133	3795	TCP	85.17.154.19	80	192.168.1.104	16022	28.25800000000001	3.061000000000001	117057.88900000016	0
3120.181847	3796	TCP	209.85.51.222	80	192.168.1.104	16023	2.758	0.42	293.9280000000508	0
3120.461287	3797	TCP	67.220.214.50	80	192.168.2.110	1653	0.8520000000000001	0.354	319.4939999998496	0
3120.677561	3798	TCP	67.220.214.50	80	192.168.2.110	1654	1.3450000000000002	0.359	319.07700000010664	0
3120.894144	3799	TCP	67.220.214.50	80	192.168.2.110	1655	1.008	0.356	316.34900000017296	0
